time,biomass,nutrient,temperature,light,nutrient_rate,light_level,heater_power,DO
25.0,1.8829920478457614,17.058503976077116,25.597893,100.0,0.5,100.0,200.0,0.046621972443674255
26.0,1.9307325818458254,17.534633709077085,25.621807,100.0,0.5,100.0,200.0,0.047740534000064144
27.0,1.9796140014545922,18.0101929992727,25.645721,100.0,0.5,100.0,200.0,0.04888141960876688
28.0,2.0296589042171242,18.485170547891435,25.669636,100.0,0.5,100.0,200.0,0.05004490276253184
29.0,2.0808901389914984,18.959554930504247,25.69355,100.0,0.5,100.0,200.0,0.05123123477437404
30.0,2.1333308103601127,19.43333459481994,25.717464,100.0,0.5,100.0,200.0,0.05244067136861437
31.0,2.1870042577439905,19.906497871128,25.741379,100.0,0.5,100.0,200.0,0.05367344738387786
32.0,2.241934062955879,20.379032968522054,25.765293,100.0,0.5,100.0,200.0,0.05492980521188837
33.0,2.2981440595774583,20.850927970211263,25.789207,100.0,0.5,100.0,200.0,0.056209996621579404
34.0,2.3556582790070277,21.322170860496477,25.813122,100.0,0.5,100.0,200.0,0.0575142194295695
35.0,2.414501001883104,21.792749499058438,25.837036,100.0,0.5,100.0,200.0,0.05884272287607619
36.0,2.474696689515917,22.26265165524203,25.86095,100.0,0.5,100.0,200.0,0.06019568763281305
37.0,2.536270028613013,22.731864985693484,25.884865,100.0,0.5,100.0,200.0,0.06157333909709587
38.0,2.599245889168447,23.200377055415768,25.90878,100.0,0.5,100.0,200.0,0.06297586055543408
39.0,2.663649327500582,23.6681753362497,25.932693,100.0,0.5,100.0,200.0,0.06440343833213495
40.0,2.7295055718339745,24.135247214083005,25.956608,100.0,0.5,100.0,200.0,0.06585624433339225
41.0,2.7968400309319152,24.601579984534034,25.980522,100.0,0.5,100.0,200.0,0.06733445909794064
42.0,2.865678265322016,25.067160867338984,26.004436,100.0,0.5,100.0,200.0,0.06883823439010082
43.0,2.936045975565703,25.53197701221714,26.02835,100.0,0.5,100.0,200.0,0.07036771024368724
44.0,3.00796898997537,25.996015505012306,26.052265,100.0,0.5,100.0,200.0,0.07192301440966727
45.0,3.0814732731296837,26.45926336343515,26.07618,100.0,0.5,100.0,200.0,0.07350428315431365
46.0,3.1565848877033047,26.921707556148338,26.100094,100.0,0.5,100.0,200.0,0.07511161457362092
47.0,3.2333300079338594,27.38333499603306,26.124008,100.0,0.5,100.0,200.0,0.07674512023055473
